feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,target
13.0,6.5,1012.6,7.5,8.1,18.1,28.0,3.9,0
19.6,12.9,1013.7,8.7,2.9,12.0,37.0,10.0,0
32.0,22.8,1017.2,8.7,3.8,12.0,39.9,25.0,0
32.8,25.1,1024.0,9.0,5.4,15.0,44.1,27.0,0
29.5,23.7,1026.0,5.2,9.3,20.0,39.0,23.0,0
26.5,16.5,1024.4,8.9,11.5,18.1,32.0,21.0,0
29.6,21.0,1013.7,8.8,12.4,18.1,37.0,24.1,1
34.6,33.7,996.6,1.0,5.7,20.0,37.0,32.0,1
28.5,20.1,1007.2,10.5,11.6,28.0,48.0,17.1,0
39.2,27.8,1007.6,9.3,1.7,8.0,55.9,30.0,0
23.5,13.9,1010.3,9.1,15.9,30.1,46.9,17.1,0
26.3,16.4,1020.9,12.1,3.3,10.1,46.9,15.1,0
40.2,29.0,1017.5,10.0,2.1,10.1,63.0,28.0,0
45.9,30.1,1004.8,11.4,6.9,20.0,57.9,37.9,0
41.1,30.0,1005.8,11.4,3.3,10.1,55.9,28.0,0
39.4,27.6,1013.8,11.5,9.7,25.1,48.0,30.0,1
44.3,29.5,1008.9,11.3,5.4,20.0,62.1,34.0,0
47.8,33.1,1000.9,11.5,8.3,15.9,66.0,34.0,0
42.4,35.3,998.2,7.4,12.9,22.0,57.9,34.0,0
21.4,12.7,1014.4,7.1,25.4,35.0,28.9,16.0,0
20.5,7.3,1019.6,9.9,12.4,20.0,48.9,7.0,0
41.9,27.8,1014.0,11.1,7.9,20.0,53.1,32.0,0
37.5,27.6,1010.8,11.3,17.0,25.1,48.9,30.0,0
15.0,4.0,1028.9,9.1,20.3,30.1,25.0,7.0,0
13.5,0.4,1033.9,9.2,9.5,20.0,30.0,3.9,0
27.1,13.1,1019.7,11.5,5.1,12.0,48.0,14.0,0
32.6,20.9,1020.6,9.9,9.9,15.9,39.9,24.1,0
28.0,16.2,1029.3,9.3,8.1,17.1,35.1,21.0,0
30.1,20.9,1018.6,10.8,5.3,20.0,48.0,19.0,0
43.0,29.4,1014.8,11.6,9.6,30.1,60.1,30.9,0
37.5,27.3,1019.8,11.0,14.6,30.1,48.0,30.0,0
32.7,21.3,1029.5,10.0,7.3,20.0,46.9,19.9,0
37.2,21.2,1023.6,8.0,13.4,25.1,48.9,26.1,0
40.1,35.1,1020.9,5.7,6.6,20.0,54.0,33.1,1
41.1,33.5,1023.2,11.1,8.1,20.0,59.0,30.0,0
47.5,38.8,1014.7,9.6,12.5,20.0,61.0,39.9,0
38.2,25.1,1028.0,10.6,10.0,20.0,54.0,28.9,0
53.1,34.0,1015.9,13.3,11.0,20.0,81.0,36.0,0
56.8,33.4,1006.8,10.1,15.5,28.0,75.0,42.1,0
59.2,40.1,998.0,9.4,17.6,30.1,70.0,45.0,1
37.6,27.3,1007.8,9.4,16.1,30.1,43.0,32.0,0
30.4,15.8,1016.4,9.9,17.3,30.1,37.9,24.1,0
30.9,16.4,1018.0,11.8,2.8,20.0,51.1,18.0,0
47.3,23.0,1010.0,12.3,12.5,20.0,70.0,33.1,0
67.3,40.8,998.3,10.2,15.3,22.0,91.9,55.9,0
73.3,50.3,995.7,8.7,11.1,30.1,87.1,57.9,0
49.4,41.0,991.4,7.3,18.7,40.0,75.9,39.0,1
45.9,32.0,1006.3,11.9,10.1,20.0,63.0,37.0,0
55.3,33.6,1007.2,13.5,2.2,15.0,75.9,39.0,0
49.0,35.1,1004.8,10.3,15.3,35.0,69.1,34.0,1
36.3,20.5,1015.3,14.9,24.0,40.0,46.9,27.0,0
35.2,19.8,1016.6,14.9,9.5,25.1,48.0,23.0,0
41.0,30.8,1020.4,8.5,10.3,18.1,48.0,37.0,0
47.4,27.0,1016.2,10.0,10.7,15.0,61.0,39.0,0
48.5,25.7,1014.4,10.4,2.3,10.1,66.0,30.9,0
49.4,30.5,1017.8,12.2,9.8,20.0,61.0,42.1,1
50.7,33.1,1015.3,11.6,5.5,18.1,73.9,36.0,0
61.6,38.0,1002.4,10.6,8.8,25.1,75.9,46.0,0
47.9,24.8,1003.4,11.6,17.9,30.1,63.0,35.1,0
37.6,24.3,1010.4,14.5,18.1,25.1,45.0,28.9,0
38.9,20.6,1018.8,14.9,16.8,25.1,55.9,26.1,0
46.9,20.8,1022.0,12.7,14.7,20.0,64.9,30.0,0
46.0,17.4,1024.0,11.6,11.0,20.0,61.0,28.9,0
49.7,26.2,1025.7,10.1,7.4,15.9,71.1,28.9,0
63.9,28.3,1015.2,12.4,6.5,22.0,81.0,48.9,0
51.3,27.2,1019.8,10.0,17.9,26.0,72.0,37.9,1
40.4,20.7,1024.6,14.6,8.2,20.0,50.0,30.0,0
38.9,21.3,1025.6,12.8,9.5,20.0,52.0,25.0,0
52.3,34.2,1015.5,12.1,11.4,22.0,64.9,45.0,1
58.4,38.1,1014.0,10.7,10.5,28.0,78.1,46.0,1
69.0,55.2,1001.1,9.0,12.7,25.1,79.0,60.1,0
41.3,37.8,1013.5,4.7,19.8,40.0,57.0,37.0,1
36.6,32.2,1018.2,6.0,14.7,20.0,42.1,33.1,1
39.1,32.1,1026.6,8.9,6.7,10.1,48.9,30.0,1
43.5,39.0,1023.1,5.7,8.4,15.9,48.0,41.0,1
49.8,42.7,1017.8,8.2,7.5,20.0,66.9,39.9,1
52.9,46.2,1015.2,9.6,8.1,22.0,64.9,46.0,1
45.2,35.9,1021.0,9.4,6.1,12.0,52.0,39.9,1
58.8,49.1,1009.7,9.6,11.3,20.0,80.1,46.0,1
55.3,49.2,1013.3,7.7,14.8,20.0,68.0,48.9,1
58.7,43.3,1021.0,11.2,15.8,25.1,71.1,48.0,0
57.2,40.8,1019.6,10.9,15.2,20.0,69.1,52.0,1
71.2,60.5,1005.0,9.6,14.9,25.1,84.0,60.1,0
72.5,59.9,1003.3,8.1,18.1,25.1,82.0,63.0,1
72.3,54.6,1004.0,9.1,9.4,30.1,87.1,57.0,1
79.9,55.1,1001.4,10.9,13.5,28.0,96.1,69.1,0
71.3,60.6,997.0,8.4,14.3,30.1,88.0,57.9,1
55.8,45.1,1016.5,9.9,7.8,30.1,71.1,45.0,0
61.8,43.5,1017.4,11.3,10.2,30.1,66.9,54.0,0
61.9,39.3,1018.1,11.8,9.2,20.0,84.0,45.0,0
70.3,43.1,1015.4,13.5,12.4,22.9,84.0,55.0,0
70.4,46.2,1017.8,12.2,5.6,20.0,93.0,51.1,1
69.2,34.8,1021.7,12.1,14.1,25.1,84.9,55.9,0
70.5,45.3,1017.9,9.6,12.4,20.0,88.0,61.0,0
73.7,60.4,1010.5,9.9,10.9,20.0,81.0,66.9,1
72.7,61.9,1011.4,8.2,4.6,20.0,86.0,61.0,1
67.9,43.4,1019.3,10.9,10.0,20.0,78.1,55.9,1
68.6,42.7,1020.3,13.3,11.4,20.0,81.0,55.9,0
65.2,46.0,1018.7,12.7,12.7,25.1,73.9,55.0,1
69.6,59.3,1013.0,10.4,10.5,18.1,84.0,61.0,0
75.9,64.0,1007.6,12.2,11.2,22.0,86.0,66.9,1
77.3,63.5,1006.7,12.1,13.6,20.0,91.9,69.1,0
76.1,65.9,1008.1,13.1,15.6,25.1,87.1,64.9,1
74.0,63.4,1009.1,12.7,11.3,25.1,82.9,66.9,1
64.1,46.9,1017.1,14.9,16.6,30.1,78.1,53.1,0
57.2,38.5,1023.3,14.9,7.3,20.0,72.0,42.1,0
64.3,44.2,1019.6,14.9,7.7,20.0,80.1,50.0,0
71.3,51.0,1016.7,13.1,10.4,20.0,82.9,60.1,1
71.3,57.4,1016.1,13.9,9.5,15.0,81.0,62.1,1
73.9,63.3,1012.8,11.1,12.8,20.0,82.9,66.9,1
74.0,64.4,1008.4,9.7,17.1,20.0,81.0,68.0,1
71.9,61.4,1012.3,10.2,10.7,20.0,82.9,62.1,1
71.1,55.2,1018.6,12.4,3.8,15.0,87.1,55.9,0
76.8,57.7,1017.7,14.9,5.0,15.0,93.9,61.0,0
80.0,59.4,1017.5,14.9,8.3,15.0,93.9,66.0,0
80.0,56.6,1017.1,14.9,9.4,20.0,93.0,64.9,0
82.6,58.5,1015.0,14.9,11.2,20.0,97.0,69.1,0
85.2,61.3,1011.5,13.4,12.4,20.0,97.0,73.0,0
81.4,63.2,1009.9,14.9,12.3,20.0,91.0,70.0,0
79.5,61.6,1010.8,13.7,10.0,20.0,89.1,69.1,0
80.2,64.2,1010.4,14.9,11.4,20.0,91.9,70.0,1
78.4,66.6,1012.2,12.9,8.8,15.0,86.0,66.0,1
81.0,71.2,1013.4,13.0,7.5,15.0,91.9,75.0,0
88.0,67.2,1011.4,12.4,3.9,10.1,100.9,78.1,1
79.5,68.2,1008.5,11.9,10.6,20.0,98.1,68.0,1
83.4,71.2,1003.6,13.5,11.8,17.1,97.0,71.1,1
77.0,66.8,1006.2,10.8,7.6,15.0,91.0,68.0,1
78.2,67.2,1009.2,13.5,4.5,12.0,91.0,69.1,0
82.2,66.4,1009.1,14.9,7.1,15.9,95.0,69.1,0
84.4,67.4,1006.6,14.9,8.6,18.1,95.0,73.9,0
78.1,63.2,1008.8,12.5,11.7,20.0,90.0,64.9,1
74.2,60.0,1015.4,11.4,5.9,14.0,84.9,68.0,0
74.5,56.4,1017.4,12.5,6.5,14.0,87.1,60.1,0
78.1,62.5,1011.6,14.9,11.9,30.1,91.9,64.0,0
78.7,66.5,1004.1,12.4,13.9,20.0,97.0,63.0,1
80.5,69.7,1005.6,12.1,9.9,25.1,91.9,73.9,1
69.8,66.2,1013.1,9.5,7.3,18.1,73.0,66.9,1
68.6,62.7,1013.1,10.5,7.9,15.0,77.0,64.0,1
70.4,65.6,1014.7,5.8,6.4,10.1,80.1,64.9,0
75.6,63.5,1017.3,10.3,5.3,10.1,90.0,64.9,0
79.2,67.4,1015.8,13.0,5.2,15.0,91.0,69.1,0
78.2,67.0,1011.1,12.3,11.8,20.0,88.0,64.0,1
72.3,58.9,1010.9,13.7,11.7,20.0,84.0,59.0,1
67.7,54.8,1016.2,14.9,12.7,15.0,80.1,57.0,0
72.2,56.1,1017.5,13.9,1.8,10.1,88.0,57.9,0
78.9,60.8,1011.8,12.3,10.0,15.0,91.9,69.1,0
72.0,65.5,1008.8,9.7,5.2,30.1,86.0,62.1,1
78.5,68.7,1009.7,9.7,4.2,10.1,89.1,68.0,1
79.6,65.2,1013.3,13.0,10.1,15.0,91.9,70.0,0
82.6,70.0,1009.4,12.6,8.2,35.0,95.0,71.1,0
78.1,67.2,1012.0,11.9,9.4,30.1,89.1,69.1,1
74.7,63.4,1015.1,12.4,4.0,10.1,86.0,63.0,0
76.1,62.7,1013.9,13.1,4.5,15.0,88.0,64.9,1
70.1,59.4,1014.9,12.6,6.4,18.1,82.0,60.1,1
67.9,58.7,1015.9,13.7,7.9,20.0,78.1,57.0,0
69.0,57.9,1015.9,10.2,3.9,10.1,80.1,57.0,0
70.1,55.9,1017.9,9.4,2.4,8.0,84.0,55.9,0
77.2,60.6,1017.1,10.2,3.9,10.1,88.0,68.0,1
79.6,65.6,1012.6,12.3,8.2,15.0,91.0,71.1,0
77.6,60.1,1012.6,14.0,7.1,12.0,88.0,62.1,0
85.4,62.1,1008.3,13.3,8.6,15.0,106.0,73.0,0
88.1,62.1,1011.7,12.7,5.4,12.0,100.9,75.0,0
78.9,67.3,1014.2,12.8,16.1,30.1,98.1,71.1,1
72.3,65.7,1016.4,9.6,12.2,20.0,80.1,66.0,0
78.7,68.6,1013.6,9.0,12.8,20.0,98.1,69.1,0
83.6,69.6,1011.1,10.7,8.1,20.0,91.9,72.0,1
73.5,69.2,1013.3,9.2,7.6,26.0,82.0,68.0,1
76.6,70.6,1012.7,11.0,13.6,25.1,89.1,68.0,1
84.3,72.5,1011.4,10.5,13.8,20.0,96.1,75.0,0
84.4,68.6,1010.8,10.4,6.4,15.0,96.1,73.9,0
81.7,69.5,1012.7,12.2,4.8,10.1,93.9,71.1,0
80.2,65.6,1014.7,11.8,8.7,30.1,91.0,73.0,0
74.8,64.8,1014.4,10.5,10.6,24.1,87.1,66.0,1
75.1,67.1,1012.8,10.0,8.2,20.0,87.1,66.9,1
75.8,66.6,1016.6,9.7,4.0,10.1,88.0,64.9,1
75.5,67.1,1016.3,10.7,3.9,20.0,84.9,66.0,1
75.0,67.0,1014.8,11.1,2.7,10.1,84.9,66.0,0
76.9,68.9,1011.6,10.6,4.9,15.0,87.1,68.0,1
79.3,65.5,1012.4,9.7,6.2,15.0,91.0,69.1,1
76.8,64.5,1016.6,10.8,6.0,25.1,93.9,66.9,1
81.2,67.3,1013.3,11.4,4.3,10.1,97.0,70.0,0
80.4,68.3,1008.0,10.0,9.3,24.1,91.9,66.9,1
80.2,71.5,1008.3,10.1,8.6,14.0,88.0,73.0,1
73.8,68.0,1011.9,6.9,9.0,17.1,82.9,70.0,1
62.2,49.6,1022.9,12.0,7.4,13.0,71.1,51.1,0
60.2,51.2,1022.9,8.4,1.6,7.0,73.9,51.1,0
64.4,50.4,1019.4,11.9,5.9,15.9,81.0,51.1,0
74.2,54.0,1009.9,10.8,5.0,12.0,93.9,60.1,0
76.8,57.4,1010.8,10.9,6.9,14.0,93.0,60.1,0
72.0,53.2,1018.7,12.4,5.8,12.0,84.9,59.0,0
73.3,56.1,1016.7,12.8,7.0,14.0,91.9,60.1,0
81.3,56.7,1008.3,12.3,7.1,15.9,99.0,66.9,0
82.0,56.9,1004.4,14.5,9.7,20.0,96.1,66.9,0
84.5,63.8,1001.8,10.1,10.7,18.1,97.0,73.0,0
78.5,65.4,1003.0,10.8,6.5,14.0,90.0,70.0,1
74.2,65.6,999.2,10.2,5.6,15.9,82.0,66.0,1
66.5,51.1,1007.0,11.5,10.5,20.0,81.0,57.0,1
63.6,44.3,1015.6,12.0,5.2,12.0,81.0,48.0,0
73.4,49.2,1012.2,13.5,7.0,15.9,98.1,57.0,0
80.5,55.2,1010.7,14.4,10.8,19.0,87.1,73.9,0
64.1,53.9,1018.8,10.0,12.4,20.0,77.0,55.0,1
57.6,55.5,1019.3,6.5,10.9,20.0,70.0,54.0,1
53.7,43.2,1029.3,12.0,6.9,10.1,66.9,42.1,0
57.1,44.2,1029.6,11.4,3.9,8.9,71.1,45.0,0
60.7,45.4,1027.6,11.1,5.2,12.0,77.0,48.9,0
66.2,44.8,1023.0,10.8,8.1,18.1,82.0,53.1,1
72.9,49.0,1014.8,11.4,6.7,15.9,89.1,57.9,1
73.9,57.7,1010.9,12.1,5.0,12.0,86.0,64.9,1
71.7,59.5,1008.7,10.3,5.4,12.0,86.0,57.0,0
76.8,58.3,1004.4,10.1,6.8,12.0,88.0,66.9,0
65.1,52.5,1013.9,10.9,8.6,17.1,80.1,55.0,0
64.2,51.6,1008.4,12.2,4.6,8.0,82.9,52.0,1
70.0,51.7,1008.6,12.3,5.4,15.0,82.9,57.9,0
64.6,45.0,1020.2,11.1,6.8,10.1,75.0,50.0,0
65.1,46.8,1016.7,11.0,6.4,18.1,84.0,53.1,0
63.6,46.3,1013.4,11.5,6.3,10.1,77.0,54.0,0
59.0,41.1,1015.1,13.2,10.5,18.1,75.0,45.0,0
71.9,48.0,1003.1,10.4,11.6,20.0,93.0,60.1,0
73.3,45.2,1007.5,9.8,13.1,19.0,91.0,62.1,0
62.0,41.6,1018.3,11.9,5.4,18.1,79.0,45.0,0
67.9,43.6,1014.4,11.0,6.0,18.1,86.0,55.0,0
71.5,42.0,1013.9,12.5,5.4,14.0,88.0,57.0,0
71.4,44.4,1016.3,12.7,2.9,10.1,90.0,55.0,0
73.6,48.1,1014.2,10.9,6.9,15.9,93.0,57.9,0
76.3,42.0,1008.4,9.4,11.1,22.0,91.9,63.0,0
57.2,40.5,1015.7,9.6,11.2,20.0,75.0,48.9,0
48.6,38.6,1022.3,9.6,7.4,14.0,66.9,34.0,0
66.5,44.3,1009.2,11.8,8.9,15.0,89.1,53.1,0
62.9,43.5,1013.1,10.9,5.7,14.0,80.1,46.0,0
66.1,40.8,1012.8,12.1,4.6,12.0,87.1,53.1,0
64.6,38.8,1017.7,12.6,7.9,12.0,75.0,51.1,0
61.6,39.4,1018.5,12.0,6.5,15.9,84.0,48.0,0
63.5,37.1,1018.3,11.8,12.4,21.0,75.0,55.0,0
53.1,28.0,1023.6,11.1,6.7,15.9,75.0,36.0,0
61.7,30.7,1016.1,10.7,7.9,18.1,71.1,51.1,0
51.2,25.0,1029.3,12.9,8.7,14.0,60.1,42.1,0
53.4,30.0,1027.5,12.8,9.2,18.1,69.1,44.1,0
67.4,40.4,1016.4,9.3,12.7,22.0,88.0,55.9,0
73.4,44.6,1011.2,8.7,11.8,20.0,88.0,59.0,0
73.7,56.1,1008.7,8.5,14.6,24.1,81.0,68.0,1
62.0,52.1,1015.6,9.7,5.1,10.1,72.0,50.0,0
65.4,55.9,1018.1,10.6,3.5,8.0,77.0,60.1,1
63.3,57.1,1019.5,7.1,2.2,10.1,79.0,51.1,0
65.9,55.8,1018.2,9.5,3.3,8.0,81.0,55.0,0
65.2,53.7,1017.9,8.2,2.7,12.0,80.1,53.1,0
65.7,45.5,1015.1,9.9,5.9,10.1,75.9,57.0,0
57.9,49.5,1016.5,8.5,6.5,10.1,69.1,51.1,1
50.9,45.5,1018.9,8.3,4.8,10.1,69.1,39.9,0
57.7,46.8,1014.4,8.4,5.9,14.0,72.0,48.0,0
51.1,34.4,1020.2,11.1,8.5,14.0,64.9,39.9,0
61.6,42.2,1011.2,10.1,14.8,26.0,75.0,54.0,0
61.0,47.2,1005.1,8.6,15.0,22.9,72.0,48.0,1
47.5,34.5,1017.6,10.5,4.9,14.0,70.0,34.0,0
58.3,34.0,1017.4,9.9,10.2,19.0,71.1,48.9,0
59.8,37.8,1013.9,10.1,14.1,19.0,73.0,50.0,0
63.5,48.0,1010.8,9.7,13.8,20.0,72.0,57.0,1
60.5,53.3,1006.4,9.7,14.0,24.1,71.1,48.9,1
43.2,39.5,1012.7,7.0,4.8,10.1,50.0,35.1,0
53.8,47.9,1009.2,7.4,10.6,18.1,64.0,46.9,0
55.8,49.7,1006.5,9.5,13.2,20.0,63.0,52.0,1
48.8,33.8,1016.7,10.5,10.8,14.0,59.0,39.0,0
44.3,39.3,1026.0,7.1,5.9,11.1,53.1,39.9,1
45.4,43.3,1019.1,6.8,7.8,10.1,50.0,44.1,1
44.5,39.2,1017.7,9.2,6.5,14.0,52.0,37.9,1
40.6,32.0,1021.0,11.5,10.7,19.0,45.0,35.1,0
32.3,21.6,1031.4,10.6,11.3,18.1,42.1,24.1,0
37.4,25.4,1025.6,10.8,4.7,10.1,57.0,28.0,0
43.3,34.9,1017.7,9.3,4.5,12.0,64.9,30.9,0
50.8,37.2,1009.9,11.1,8.3,18.1,70.0,39.0,0
42.5,28.1,1021.9,13.5,5.8,10.1,54.0,33.1,0
48.7,31.4,1008.8,14.9,9.3,15.9,68.0,37.0,0
53.2,45.7,997.3,11.6,4.5,14.0,68.0,43.0,0
35.2,30.3,1009.0,5.7,18.2,22.0,54.0,25.0,1
26.0,17.6,1024.8,10.7,8.3,15.9,43.0,16.0,0
37.0,25.5,1021.1,12.7,6.5,12.0,50.0,28.0,0
45.2,27.5,1011.7,10.7,6.5,12.0,55.0,41.0,0
41.1,28.5,1018.1,11.5,11.1,20.0,45.0,37.0,0
30.8,27.4,1018.8,5.0,12.1,15.9,37.9,27.0,0
26.0,21.4,1014.8,8.7,14.7,24.1,34.0,18.0,0
18.7,11.8,1026.6,13.0,9.1,13.0,28.9,9.0,0
31.0,26.2,1021.5,10.5,7.6,14.0,41.0,26.1,1
36.8,29.7,1020.2,12.3,5.3,18.1,55.9,28.9,0
38.8,27.6,1016.1,10.1,17.2,24.1,48.9,30.9,0
26.3,18.2,1028.0,10.1,11.6,22.0,33.1,19.9,0
30.7,22.9,1016.4,11.3,3.1,7.0,50.0,21.0,0
31.5,21.9,1018.0,8.8,15.4,24.1,39.9,21.0,0
22.3,14.4,1020.7,10.8,8.0,14.0,37.0,14.0,0
34.1,26.0,1013.2,10.5,6.5,12.0,51.1,26.1,0
36.0,28.3,1018.5,9.3,5.6,15.0,55.9,24.1,0
43.8,31.3,1009.5,13.9,5.8,15.0,62.1,33.1,0
45.5,32.5,1011.0,13.5,3.8,8.9,61.0,32.0,0
44.1,35.7,1010.4,10.4,3.7,8.9,54.0,35.1,0
34.7,30.6,1011.0,6.8,9.1,15.9,53.1,28.0,0
20.5,12.0,1020.2,9.9,9.7,13.0,28.0,16.0,0
16.6,7.5,1025.6,12.5,9.2,14.0,23.0,12.0,0
16.9,7.7,1033.2,7.9,10.2,15.9,19.9,14.0,0
17.3,10.7,1033.5,9.3,5.6,11.1,36.0,5.0,0
34.1,21.0,1014.2,10.4,6.0,18.1,54.0,23.0,0
38.2,20.8,1004.2,10.4,9.4,15.9,48.9,30.0,0
22.3,10.4,1016.1,8.5,9.7,20.0,30.9,15.1,0
16.7,11.4,1024.9,8.4,7.7,14.0,27.0,10.9,0
22.3,20.5,1016.4,4.3,7.0,14.0,27.0,18.0,0
27.5,24.6,1018.3,3.2,5.2,10.1,36.0,24.1,1
30.8,28.6,1013.7,4.7,7.8,14.0,39.0,24.1,0
22.9,16.9,1023.0,8.8,10.8,21.0,37.0,10.9,0
18.5,11.1,1032.4,11.8,6.6,18.1,37.0,10.0,0
33.3,26.2,1022.4,8.8,6.1,10.1,46.9,27.0,0
34.1,30.7,1021.6,6.3,5.9,10.1,46.9,27.0,0
33.3,31.2,1011.4,6.5,3.8,10.1,45.0,25.0,0
34.8,34.6,1009.1,0.9,5.3,12.0,39.0,30.9,1
29.4,25.9,1013.9,10.2,12.9,20.0,30.9,28.0,1
25.8,19.7,1018.1,10.1,12.0,18.1,32.0,21.0,0
27.6,20.2,1020.9,14.5,7.4,20.0,46.9,17.1,0
39.5,27.0,1019.0,14.5,7.2,15.9,57.0,28.9,0
40.2,24.0,1014.0,13.0,7.2,12.0,54.0,30.0,0
40.4,30.4,1014.0,10.9,12.2,20.0,48.0,36.0,1
37.7,30.8,1015.9,10.4,6.4,20.0,53.1,30.9,0
41.6,30.4,1009.5,10.8,6.6,14.0,64.0,26.1,0
39.1,27.0,1013.4,11.5,6.6,12.0,50.0,28.9,0
26.1,17.9,1028.6,11.2,5.9,12.0,39.0,19.0,0
22.5,11.7,1028.8,11.4,7.5,20.0,37.0,14.0,0
37.5,27.3,1012.3,11.3,11.7,20.0,44.1,33.1,0
24.2,17.4,1021.5,9.3,7.3,12.0,35.1,19.9,0
25.7,15.6,1024.7,11.2,5.5,10.1,36.0,19.9,0
32.8,27.7,1017.7,7.1,4.7,14.0,43.0,30.0,0
30.3,19.1,1018.7,10.8,4.1,8.9,41.0,21.0,0
33.1,25.5,1008.9,10.1,5.0,12.0,41.0,28.9,0
13.8,5.1,1014.8,7.7,11.5,15.9,35.1,5.0,0
0.2,-7.5,1034.2,9.0,7.6,20.0,9.0,-9.0,0
10.9,5.4,1030.7,11.1,5.8,10.1,28.0,1.9,0
12.0,6.4,1024.4,9.4,7.0,13.0,19.0,7.0,0
6.4,-1.1,1028.2,10.7,7.5,12.0,12.0,3.0,0
-0.4,-6.6,1028.4,8.0,4.6,10.1,10.0,-11.0,0
7.6,1.3,1028.8,9.2,9.2,14.0,12.0,1.9,0
1.2,-5.8,1033.0,12.7,7.6,13.0,12.9,-7.1,0
16.7,10.4,1021.6,10.4,11.9,20.0,24.1,12.0,0
19.2,12.7,1026.3,11.9,5.0,12.0,37.9,9.0,0
27.1,20.5,1022.8,10.6,6.4,20.0,42.1,19.0,1
34.2,30.1,1014.9,10.6,7.8,15.0,43.0,26.1,0
36.4,32.5,1006.0,9.7,10.4,18.1,44.1,26.1,0
14.5,7.1,1021.6,9.9,13.6,20.0,26.1,9.0,0
11.1,2.5,1033.5,13.5,6.6,12.0,25.0,3.0,0
15.5,9.2,1026.7,7.5,5.6,10.1,21.0,10.9,0
5.2,0.0,1031.5,6.8,10.4,14.0,18.0,-2.0,0
0.8,-4.6,1035.3,6.9,4.2,10.1,8.1,-4.0,0
10.5,4.5,1030.5,12.0,3.5,6.0,19.9,7.0,0
16.8,13.5,1016.7,6.0,3.5,10.1,23.0,12.0,1
13.1,6.9,1024.4,9.6,8.0,12.0,23.0,1.0,0
11.6,3.9,1026.0,11.8,5.2,12.0,35.1,0.0,0
23.6,19.9,1014.9,6.5,4.0,8.0,28.0,19.9,0
24.3,21.5,1019.6,3.4,6.1,12.0,35.1,19.9,0
22.8,21.0,1020.5,3.5,5.5,12.0,28.9,18.0,1
24.2,19.8,1012.4,5.6,4.4,8.9,30.9,16.0,0
24.1,16.4,1024.3,8.3,2.2,8.9,39.9,14.0,0
29.4,23.7,1025.8,8.4,2.1,6.0,41.0,21.9,0
33.4,30.3,1022.9,3.7,7.2,12.0,48.0,27.0,0
33.1,32.3,1022.4,1.6,6.3,10.1,37.0,30.9,0
35.3,35.1,1019.6,0.7,6.3,12.0,39.0,33.1,1
40.9,38.4,1010.2,2.4,4.7,10.1,53.1,35.1,1
38.5,33.3,1016.6,8.9,8.3,20.0,52.0,28.9,0
34.4,27.8,1023.8,13.3,6.7,15.0,44.1,23.0,0
40.6,29.8,1019.3,12.8,8.4,15.9,53.1,33.1,0
39.8,22.5,1019.6,14.0,4.8,15.0,64.0,25.0,0
34.6,21.7,1021.2,12.8,8.2,15.0,52.0,23.0,0
37.9,22.5,1016.5,12.2,9.8,20.0,48.0,28.9,0
33.1,16.0,1025.4,13.5,7.7,22.0,45.0,21.9,0
35.5,18.9,1020.5,14.9,4.8,12.0,61.0,23.0,0
35.6,21.4,1020.2,14.9,6.5,13.0,48.9,24.1,0
24.1,10.5,1026.8,14.9,7.6,12.0,34.0,15.1,0
28.1,16.6,1027.8,14.9,8.2,12.0,39.9,21.9,0
29.7,20.4,1020.2,9.9,9.8,18.1,35.1,15.1,1
11.7,6.3,1031.5,7.7,11.0,17.1,16.0,8.1,0
15.5,10.6,1030.4,7.2,7.1,14.0,25.0,10.9,0
33.8,33.0,1013.5,2.6,8.8,15.0,42.1,25.0,1
38.2,36.3,1009.4,3.0,3.3,7.0,48.9,34.0,1
36.1,25.9,1018.7,11.9,13.7,18.1,45.0,26.1,0
33.4,23.0,1019.2,12.4,6.2,10.1,51.1,21.0,0
40.3,29.5,1015.2,12.4,3.8,14.0,57.9,30.9,1
37.9,29.0,1018.1,12.2,9.2,20.0,50.0,28.0,0
30.6,22.3,1019.2,13.0,7.8,15.0,43.0,21.0,0
31.1,23.6,1015.4,14.9,7.4,15.0,48.0,19.9,0
39.5,30.3,1010.7,12.2,7.2,11.1,45.0,35.1,0
36.0,31.5,1015.8,5.9,4.4,8.9,43.0,32.0,1
29.6,24.5,1021.4,7.8,11.2,17.1,37.9,21.0,0
25.3,13.7,1026.1,12.9,11.1,15.9,33.1,21.0,0
28.5,19.4,1016.1,12.4,6.5,22.0,45.0,19.0,0
35.1,22.6,1017.4,10.8,8.9,15.0,46.9,28.0,0
49.0,30.8,1002.5,10.4,10.8,20.0,72.0,37.0,0
50.3,39.3,998.9,8.4,12.9,28.0,66.0,41.0,1
48.1,29.8,1007.4,8.2,6.7,15.0,73.0,32.0,0
61.2,35.2,999.8,7.5,9.5,15.0,73.9,48.0,0
35.8,28.9,1003.1,5.7,14.6,25.1,57.45,21.0,1
25.8,17.5,1021.6,10.3,16.4,35.0,41.0,18.0,0
36.1,23.8,1022.7,13.2,6.9,15.0,54.0,28.0,0
40.0,29.6,1015.5,12.0,10.2,17.1,55.9,32.0,0
42.3,39.4,1007.0,4.7,11.0,15.0,48.0,34.0,1
34.9,28.5,1016.8,9.5,8.0,13.0,45.0,30.0,0
39.4,31.5,1017.7,10.7,5.6,12.0,55.9,28.9,0
